Name,Street,Postal,Locality,Region,Phone,Mobile,Fax,Website,Products,Service,Keyword,Facilities,Categories,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,URL
Kk Balers Ltd,"1 Victory Park Rd, Victory House ",KT15 2AX,Addlestone ,Surrey England,01932 852423,01932 847170,NA,www.kkbalers.com,"baling tape, baling twine, wires, plastic sacks, fully refurbished machines, bespoke equipment, balers, compactors, shredders, briquetting press, glass crushers, roll crush, food composting, consumables","waste services, water purification, water purifiers, effluent treatment, filtered water, filtration systems, grey water recycling, legionella prevention, limescale prevention, nitrate removal, odour removal services, reverse osmosis, swimming pool chemicals, waste water, water analysis, water disinfection, water filters, water hygiene, water recycling, water softeners, water systems, water treatment equipment, Odour Removal","Waste Merchants, Waste Management, Waste, Wire, Wastewater, Waste Processing Machinery, Compactor, Water Purifier, Water System, Glass Crusher, Industrial Installation Equipment",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fkk-balers-ltd-13165762.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Squires Landscape,"THE PLANTATION, WOBURN HILL ROAD ",KT15 2QG,Addlestone ,Surrey England,01932 833844,NA,NA,www.gavinjones.co.uk,NA,NA,NA,NA,Landscapers,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fsquires-landscape-16450017.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Bar Guys UK,"Trelawney, Woburn Hill ",KT15 2QQ,Addlestone ,Surrey England,07825647286,NA,NA,www.thebarguys.co.uk,Cocktails,NA,"Bartender, Drink Service, Mixology, Mixologist, Hire a Bartender, Cocktail Events",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fthe-bar-guys-uk-23765132.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
NVS SOLUTIONS LTD,Ingoldmells Woburn Hill ,KT15 2QG,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,Property Developers,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fnvs-solutions-ltd-24842761.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Jones Rigging Equipment Ltd,"High View, Woburn Hill ",KT15 2QE,Addlestone ,Surrey England,01932 847260,07810 812433,NA,,NA,NA,"Scaffolding Sales & Hire, Scaffolding Rental",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fjones-rigging-equipment-ltd-14440740.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Brackendene Properties Limited,"Brackendene House, Woburn Hill ",KT15 2QE,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,"Estate Agents, Real Estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fbrackendene-properties-limited-21113798.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
CLIFTON NURSERIES (HOLDINGS) LIMITED,Woburn Hill ,KT15 2QG,Addlestone ,Surrey England,01932 833866,NA,NA,www.clifton.co.uk,NA,NA,NA,NA,Landscaping Specialists,08:00 - 17:00,08:00 - 17:00,09:00 - 17:00,10:00 - 16:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fclifton-nurseries--holdings--limited-24223339.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Plant Factory,WOBURN HILL,KT15 2QF,Addlestone ,Surrey England,01932 821066,NA,NA,,NA,NA,"Flowers, Flower Delivery, Flower Bouquets, Birthday Flowers, Special Occasion Flowers, Flowers and Gifts, Mother's Day Flowers, Valentine's Day Flowers, Wedding Flowers",NA,Florists,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fthe-plant-factory-13590205.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Turfsoil Ltd,Woburn Hill ,KT15 2QG,Addlestone ,Surrey England,01932 833880,NA,NA,www.bluefoxcms.co.uk,NA,"Commercial, Disabled/Historic Gardens, Grounds Maintenance, Invasive Weed Control, Pesticide/Weed Application, Roof Gardens/Green Roofs",Commercials,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fturfsoil-ltd-26203958.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Elite Window Cleaning Services,86 Wheatash Rd ,KT15 2ET,Addlestone ,Surrey England,07763 670447,NA,NA,elite-window-cleaning-services.business.site,NA,NA,NA,NA,NA,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,Closed,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Felite-window-cleaning-services-26479324.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
a 1 Ropes & Rigging Ltd,"Rope House, 39A Wheatash Road ",KT15 2ES,Addlestone ,Surrey England,01932 561355,01932 561433,NA,a1ropes.co.uk,NA,NA,"Hawsers, Twine Manufacturers, Ropes & Hawsers, Rigging, Cordage Manufacturer, Netting Manufacturer, Manufacture of Cordage, Cord & Twine, Galvanised Wire Rope, Sailing Ropes, A1 Ropes and Rigging, Rope Manufacturers, Rope Suppliers, Ungalvanised Wire Rope",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fa-1-ropes---rigging-ltd-14002482.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Tensid Uk Ltd,AQUILA HOUSE 70A WHEATASH ROAD ,KT15 2ES,Addlestone ,Surrey England,01932 564133,NA,NA,tensiduk.com,NA,"Cleaning Services, Building Cleaning, Industrial Cleaning","Industrial Machinery, Chemical Wholesalers, Chemical Products Wholesale, Wholesale Equipment",NA,NA,Open 24 Hours,Open 24 Hours,Closed,Closed,Open 24 Hours,Open 24 Hours,Open 24 Hours,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Ftensid-uk-ltd-22102614.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Angela Briggs,28 Wheatash Rd ,KT15 2ER,Addlestone ,Surrey England,01932 563125,07976 415190,NA,,NA,NA,"Tax Consultants, Accountants",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fangela-briggs-19915634.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
CONCEPT BUILDERS SURREY LTD,14 Wheatash Road ,KT15 2ER,Addlestone ,Surrey England,01932 560925,07949 733177,NA,www.conceptbuilderssurrey.co.uk,NA,Building Maintenance,NA,NA,Builders,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,Closed,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fconcept-builders-surrey-ltd-24237791.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Capitol Air Conditioning Services Ltd,47 Wheatash Road ,KT15 2ES,Addlestone ,Surrey England,01932 561261,07956 118262,01932 566173,www.capitolairconditioning.co.uk,NA,"Air Conditioning Service, Plumbing and Heating Installations","Refrigeration Equipment, Air Conditioning Units, Contractors, Refrigeration, Air Conditioning Systems, Air Condition, Air Conditioning & Refrigeration Contractors, Plumbing Heating and Air Conditioning",NA,"Builders, Construction Companies, Air Conditioning Contractors, Plumber, Architects, Heating Contractors",Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fcapitol-air-conditioning-services-ltd-16843626.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
M B Fencing,37 WHEATASH ROAD ,KT15 2ER,Addlestone ,Surrey England,01932 561032,NA,NA,,"Fence Panels, Fencing Panels, Fencing Equipment, Fences","Fence Installation, Fencing, Fencing Specialists, Fencing Services",NA,NA,Fencing Contractors,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fm-b-fencing-12990334.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Jib Construction,46 WHEATASH ROAD ,KT15 2ES,Addlestone ,Surrey England,01932 568876,01932 568283,NA,,NA,NA,NA,NA,"Carpenters, Joiners, Carpenters & Joiners, Carpentry Contractors",NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fjib-construction-13450104.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Surrey Spitroast & BBQ Catering Co,23 WHEATASH ROAD ,KT15 2ER,Addlestone ,Surrey England,01932 889029,NA,NA,www.surreyspitroast.co.uk,NA,"Catering, Event Catering, Food Catering, Foodservice, Catering Hire","Chocolate Fountain, African Cuisine, Lamb Spit Roast, Hogroast Event Caterers, Spit Roast Caterers, Spitroast Beef",NA,Caterers,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fsurrey-spitroast---bbq-catering-co-16612083.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Michael Lynch Logistics Limited,36 Wordsworth Rd ,KT15 2SW,Addlestone ,Surrey England,07590 552572,NA,NA,michaellynchlogistics.com,NA,NA,"Road Haulage, Road Freight",NA,NA,Closed,Closed,Closed,09:00 - 18:00,09:00 - 18:00,Closed,Closed,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fmichael-lynch-logistics-limited-21789403.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Mf Data Comms. Ltd,90 Wheatash Road ,KT15 2ET,Addlestone ,Surrey England,01932 561 103,07957 325 953,NA,www.mfdatacomms.co.uk,NA,NA,Telecommunications Service Provider,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fmf-data-comms--ltd-20045823.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Fuben Enterprises Ltd,76 Wheatash Road ,KT15 2ET,Addlestone ,Surrey England,NA,NA,NA,,NA,Architectural Services,NA,NA,Architects,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Ffuben-enterprises-ltd-21359257.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Sports Of Addlestone,"Victory Park Road, Unit 4, Oak House ",KT15 2FG,Addlestone ,Surrey England,01932 849333,020 7684 0044,NA,www.sportsofaddlestone.co.uk,NA,Engraving,"Engravers, Trophies, Medals and Rosettes, Engraving Machine",NA,NA,09:00 - 17:00,09:00 - 17:00,09:00 - 14:00,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fsports-of-addlestone-13828704.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
T H S Plumbing & Heating Ltd,19 Wordsworth Road ,KT15 2SW,Addlestone ,Surrey England,01932 888339,NA,NA,,NA,Plumbing and Heating Installations,NA,NA,"Plumber, Heating Contractors, Air Conditioning Contractors",NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Ft-h-s-plumbing---heating-ltd-19908070.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
K K Machine Hire Limited,"VICTORY HOUSE, VICTORY PARK ROAD ",KT15 2AX,Addlestone ,Surrey England,NA,NA,NA,,NA,Equipment Hire,Machinery Hire,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fk-k-machine-hire-limited-21515678.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Paul Sherwood,29 Wordsworth Road ,KT15 2SW,Addlestone ,Surrey England,01932 828338,07875 200661,NA,,NA,Property Maintenance,NA,NA,NA,08:00 - 17:00,08:00 - 17:00,Closed,Closed,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fpaul-sherwood-19910278.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
G.m.v Investments Ltd,"VICTORY COURT, 1 VICTORIA ROAD ",KT15 2PL,Addlestone ,Surrey England,01932 842987,01932 859742,NA,,NA,NA,"Investment Companies, Investment Strategies, Investment Professionals, Trust Companies, Finance Industry",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fg-m-v-investments-ltd-13873554.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Costcutter,Victory Park Road ,KT15 2FG,Addlestone ,Surrey England,01932 988383,NA,NA,www.costcutter.co.uk,"drinks, groceries, meat, pastries, breads, Bread, Meats, Pastry",NA,"Convenience Store, Grocery, Haagen Daz",NA,NA,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fcostcutter-23848015.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Excessdrive Limited,49 VICTORIA ROAD ,KT15 2PL,Addlestone ,Surrey England,NA,NA,NA,,NA,Architectural Consultancy,"Secretarial Services, Technical Consultants",NA,Architects,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fexcessdrive-limited-21321381.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Byne Upholstery (Weybridge),"4 Manton Terrace, Victory Park Rd ",KT15 2BP,Addlestone ,Surrey England,01932 821861,NA,NA,,Furniture,"Reupholstery of antique & modern furniture, Antique repair & restoration, Furniture repairs & restoration, New cushion Interiors, 3 Piece Suite Re-Upholstery, Wide Selection of Quality Fabrics Available, Home Visits Available, Upholstery, Furniture Upholstery, Reupholster, Home Visit",Furniture Sales,NA,Upholsterers,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fbyne-upholstery--weybridge--15859268.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Phillips Coulon Associates Ltd,10 Victoria Road ,KT15 2PL,Addlestone ,Surrey England,07747 848897,NA,NA,phillipscoulon.wordpress.com,NA,NA,"Management Consultants, Financial Management, Business Consultants",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fphillips-coulon-associates-ltd-21893615.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Flower Room The,"5 Manton Terrace, Victory Park Road ",KT15 2AX,Addlestone ,Surrey England,01932 846111,01243 554995,01932 846111,,NA,NA,"Flowers, Bouquets",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fflower-room-the-16750029.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Hydr8 Limited,29 THE STREET ,RG7 4LW,Aldermaston ,Berkshire England,0118 971 4630,0118 971 4630,NA,,NA,NA,"Research Organisations, Scientific and Technical Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Fhydr8-limited-21450776.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Board To Tiers,"3 MANTON TER,VICTORY PK RD ",KT15 2BP,Addlestone ,Surrey England,07956 570089,01926 831331,NA,,"Birthday Cakes, Cakes, Cakes and Confectionery",NA,"Decorators, Maker",NA,"Cake Makers, Cake Makers and Decorators",NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fboard-to-tiers-16735770.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Leone Hair & Beauty,1-2 Manton Terrace Victory Park Road ,KT15 2BP,Addlestone ,Surrey England,01932 845987,NA,NA,www.leoni.com/en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fleone-hair---beauty-18698648.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Pottery Aldermaston,THE STREET ,RG7 4LW,Aldermaston ,Berkshire England,0118 971 3359,NA,NA,,NA,NA,"Pottery Tools, Pottery Products, Pottery Supplies, Pottery",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Fthe-pottery-aldermaston-14068615.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
LIGNIA WOOD COMPANY LIMITED,"SHALFORD DAIRY, WASING ESTATE ",RG7 4NB,Aldermaston ,Berkshire England,NA,NA,NA,,Timber,NA,"Building Materials, Building Materials Agents",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Flignia-wood-company-limited-21335307.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
European Factors Limited,"SHALFORD DAIRY, WASING ESTATE ",RG7 4NB,Aldermaston ,Berkshire England,NA,NA,NA,,NA,NA,"Mail-Order House, Internet Retail Sales, Management Consultants, Financial Management, Business Consultants",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Feuropean-factors-limited-21316985.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Acorn Caravan and Trailer Hire READING,SHALFORD FARM BUILDINGS ,RG7 4NB,Aldermaston ,Berkshire England,(0118) 9712918,(0118) 9714918,NA,,"Car Accessories, Auto Accessories, Automotive Accessories, Vehicle Accessories, Car Products, Towbars","House Refurbishment, Towbar Fitting","Trailers, Caravans, Motorhomes, Campervans, Caravan Sales, Caravan Dealers, Campers, Caravans to Buy, Touring Caravan Hire, Trailer Hire, Trailer Rental, Trailer Leasing, Sales, Hire, Events, Construction Industry, Shows, Buying, Festivals, Touring, Fitted, Tow Bars Trailers, Acorn, Site Security, Supplied, Long and Short Term Hire",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Facorn-caravan-and-trailer-hire-reading-16807646.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Imc.com Limited,"SHALFORD BARN, WASING HILL ",RG7 4NB,Aldermaston ,Berkshire England,NA,NA,NA,,NA,NA,"Car Dealers, Sale of Motor Vehicles",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Fimc-com-limited-21460290.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
KANGHUA EUROPE LIMITED,Shalford Dairy Shalford Hill ,RG7 4NB,Aldermaston ,Berkshire England,NA,NA,NA,,NA,NA,Sports and Recreation Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Fkanghua-europe-limited-24618288.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Independent Motor Cars Ltd,SHALFORD BARN BACK LANE ,RG7 4NB,Aldermaston ,Berkshire England,0118 971 3939,01606 866990,NA,,"Cars, Vehicles, Cars for Sale",NA,"Car Dealers, Vehicle Dealer, Auto Sales, BMW, Automobile Dealer, Auto Dealers, New and Used Motor Vehicle Dealers, Car Dealerships, Buy Car, Performance Cars, New and Used Car Retailers, Motorcar, Automotive, Buy, Commercial Vehicles, Reading, Performance, Commercial Vehicle Dealers, Motors, Sell, Autos, Barns, Imc, Moto, Aldermaston, Beamer, Fast Car, M Power, Mtype",NA,"Vehicle Sales, Used Car Dealers",NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Findependent-motor-cars-ltd-13810843.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Deeply Creative,THE STREET ,RG7 4LW,Aldermaston ,Berkshire England,01189713370,NA,NA,,NA,"CAD Design, Design",Computers,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldermaston.cylex-uk.co.uk%2Fcompany%2Fdeeply-creative-16060800.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Francesca Wales,11 Weston Ave ,KT15 1UW,Addlestone ,Surrey England,01932 881997,07979 513972,NA,,NA,NA,NA,NA,NA,09:00 - 20:30,09:00 - 20:30,Closed,Closed,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Ffrancesca-wales-26903864.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Byfleet Ramblers,WEYBRIDGE ROAD,KT15 2QS,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,"Hockey Club, Sports, Field Hockey, Hockey Team",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fbyfleet-ramblers-22995223.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Vazer Ltd,8 Weatherall Cl ,KT15 1LF,Addlestone ,Surrey England,07516 718128,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fvazer-ltd-26863034.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
RESI INVENTORIES LIMITED,2 Church Cottages Weybridge Road,KT15 2QX,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,Business Support,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fresi-inventories-limited-24981907.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Cobyco Limited,55 WESTON AVENUE ,KT15 1UW,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,"IT Services, Computer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fcobyco-limited-21195375.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
JARNER SOFTWARE ENGINEERING LTD,16 Wheatland Grove ,WS9 0SR,Aldridge ,West Midlands England,NA,NA,NA,,NA,NA,"IT Services, Computer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faldridge.cylex-uk.co.uk%2Fcompany%2Fjarner-software-engineering-ltd-25360536.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Dessinat Ltd,12 WESTERHAM CLOSE ,KT15 2DB,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,NA,NA,Architects,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fdessinat-ltd-20312554.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Westgate Classics Ltd,Kingsway North Westgate Unit 4 ,WS9 8FN,Aldridge ,West Midlands England,01922 458526,0161 763 6322,NA,www.westgateclassicsltd.com,NA,"full restoration, Car Repair, Car Maintenance, Panel Beaters","Automotive Restoration Service, Automotive",NA,NA,08:00 - 17:00,08:00 - 17:00,Closed,Closed,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faldridge.cylex-uk.co.uk%2Fcompany%2Fwestgate-classics-ltd-19753867.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
SOLMARE INVESTMENTS LIMITED,25 Weston Avenue ,KT15 1UW,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,"Estate Agents, Real Estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fsolmare-investments-limited-25089668.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
P J Management Consulting Limited,62 WESTON AVENUE ,KT15 1UW,Addlestone ,Surrey England,NA,NA,NA,,NA,NA,"Management Consultants, Business Consultancy, Business Consultants",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faddlestone.cylex-uk.co.uk%2Fcompany%2Fp-j-management-consulting-limited-22736972.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
